 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,476,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,37815.12605,6302.521008,238.0,267.2863633,427,49,476,238.0,267.2863633,427,49,0,0.0,0.0,0,0,0,0,0,0,60,0,6302.521008,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,16219,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60982070,14,13,1290,4022,889,0,92.14285714,237.6030488,1615,2,309.3846154,589.7272729,87.10757113,0.442753091,2345464.231,4272693.687,9996158,26,61000000,4690928.462,5180844.936,10100000,354,60900000,5074745.25,5229088.641,10100000,193,0,0,0,0,292,264,0.229575677,0.213177414,0,1615,189.7142857,441.4917353,194914.9524,0,0,0,1,0,0,0,0,0,196.7407407,92.14285714,309.3846154,292,0,0,0,0,0,0,14,1290,13,4022,8192,32004,13,20,128238.3333,101105.4051,334415,84455,9994462.0,2850.586045,9996158,9988761,BENIGN
80,46035408,8,8,477,2108,441,0,59.625,154.1130731,2096,0,263.5,740.4467763,56.15242945,0.347558558,3069027.2,4582370.545,10000000,49,40100000,5726276.429,5344872.936,10000000,1253,46000000,6574067.857,4725016.862,10000000,2987,0,0,0,0,172,220,0.173779279,0.173779279,0,2096,152.0588235,512.0371655,262182.0588,0,0,0,1,0,0,0,0,1,161.5625,59.625,263.5,172,0,0,0,0,0,0,8,477,8,2108,8192,30,7,20,20749.0,10919.42294,37119,14975,10000000.0,379.6018748,10000000,9999735,BENIGN
53,207,2,2,76,332,38,38,38.0,0.0,166,166,166.0,0.0,1971014.493,19323.6715,69.0,114.3153533,201,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9661.835749,9661.835749,38,166,89.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,111.5,38.0,166.0,40,0,0,0,0,0,0,2,76,2,332,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30390,4,4,188,252,47,47,47.0,0.0,63,63,63.0,0.0,14478.44686,263.2444883,4341.428571,8912.919478,23816,2,30255,10085.0,17463.40227,30250,2,6572,2190.666667,3788.283824,6565,3,0,0,0,0,80,80,131.6222442,131.6222442,47,63,54.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,60.875,47.0,63.0,80,0,0,0,0,0,0,4,188,4,252,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53109,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,104268641,30,19,6610,9182,1337,0,220.3333333,350.6214516,3069,0,483.2631579,766.2294291,151.4549326,0.469939951,2172263.354,10800000.0,69700000,3,104000000,3595470.379,13800000.0,69700000,3,104000000,5792696.056,17400000.0,69700000,3,0,0,0,0,976,624,0.287718337,0.182221613,0,3069,315.84,554.0029234,306919.2392,0,0,0,1,0,0,0,0,0,322.2857143,220.3333333,483.2631579,976,0,0,0,0,0,0,30,6610,19,9182,29200,2076,16,32,23083.33333,39274.8345,68434,388,34700000.0,32400000.0,69700000,5602866,BENIGN
443,5365836,8,4,374,3766,193,0,46.75,72.45244746,3502,0,941.5,1711.22909,771.5479936,2.236370996,487803.2727,1468240.957,4911661,3,5365836,766548.0,1829910.941,4911661,3,208977,69659.0,57079.8561,107973,4057,0,0,0,0,172,92,1.490913997,0.745456999,0,3502,318.4615385,960.3125893,922200.2692,0,0,0,1,0,0,0,0,0,345.0,46.75,941.5,172,0,0,0,0,0,0,8,374,4,3766,8192,56,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50812,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,33617,1,1,53,115,53,53,53.0,0.0,115,115,115.0,0.0,4997.471517,59.49370854,33617.0,0.0,33617,33617,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,29.74685427,29.74685427,53,115,73.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,110.5,53.0,115.0,32,0,0,0,0,0,0,1,53,1,115,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46064,3,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,1.5,0.707106781,2,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,32,64,333333.3333,666666.6667,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,235,251,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32240,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,13771.71216,124.0694789,10746.66667,18608.57653,32234,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,62.03473945,62.03473945,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10286556,14,21,451,33624,379,0,32.21428571,99.82459892,2920,0,1601.142857,911.0573135,3312.576143,3.40249934,302545.7647,1720610.902,10000000,10,10300000,790444.9231,2779181.858,10000000,220,10300000,513126.4,2247040.472,10100000,48,0,0,0,0,292,432,1.360999736,2.041499604,0,2920,946.5277778,1046.469916,1095099.285,0,0,0,1,0,0,0,0,1,973.5714286,32.21428571,1601.142857,292,0,0,0,0,0,0,14,451,21,33624,8192,60,13,20,236713.0,0.0,236713,236713,10000000.0,0.0,10000000,10000000,BENIGN
443,755758,27,30,898,42296,226,0,33.25925926,60.9543288,2920,0,1409.866667,913.8772548,57153.21571,75.42096809,13495.67857,51124.6069,348977,1,755758,29067.61538,73822.9493,348977,16,638513,22017.68966,80004.43735,411973,2,0,0,0,0,560,612,35.72572173,39.69524636,0,2920,744.7241379,953.3923879,908957.0454,0,0,0,1,0,0,0,0,1,757.7894737,33.25925926,1409.866667,560,0,0,0,0,0,0,27,898,30,42296,29200,32,26,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167482,2,2,78,302,39,39,39.0,0.0,151,151,151.0,0.0,2268.900539,23.88316356,55827.33333,96691.44767,167477,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,11.94158178,11.94158178,39,151,83.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,104.75,39.0,151.0,40,0,0,0,0,0,0,2,78,2,302,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,222,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,828828.8288,18018.01802,74.0,87.22958214,171,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,64,64,9009.009009,9009.009009,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,152,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1131578.947,26315.78947,50.66666667,75.7385855,138,3,3,3.0,0.0,3,3,11,11.0,0.0,11,11,0,0,0,0,40,40,13157.89474,13157.89474,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,119768257,44,24,8468,9366,403,0,192.4545455,196.6053129,1173,0,390.25,278.2942218,148.9042293,0.567763126,1787585.925,6652214.751,34800000,1,120000000,2785308.302,8166619.1,34800000,1,120000000,5207300.826,10700000.0,34800000,3,1,0,0,0,1408,768,0.36737614,0.200386986,0,1173,264.3043478,244.6630519,59860.00895,0,1,0,0,1,0,0,0,0,268.1911765,192.4545455,390.25,1408,0,0,0,0,0,0,44,8468,24,9366,661,2079,21,32,56051.4,53810.64637,121861,329,23900000.0,8355438.371,34800000,16000000,BENIGN
50392,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,512,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115682028,24,26,865,21140,395,0,36.04166667,88.94819165,4380,0,813.0769231,1082.82109,190.2196943,0.432219255,2360857.714,4211433.876,10000000,1,116000000,5029653.391,4988724.996,10000000,1,110000000,4412587.8,5074821.338,10000000,48,0,0,0,0,492,664,0.207465243,0.224754013,0,4380,431.4705882,862.7817882,744392.4141,0,0,0,1,0,0,0,0,1,440.1,36.04166667,813.0769231,492,0,0,0,0,0,0,24,865,26,21140,8192,980,23,20,45669.58333,77349.46392,291287,23191,9594499.333,1339805.329,10000000,5343873,BENIGN
50082,23,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43478.26087,43478.26087,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,358,337,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,308,2,2,56,612,28,28,28.0,0.0,306,306,306.0,0.0,2168831.169,12987.01299,102.6666667,95.55277774,213,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,40,40,6493.506494,6493.506494,28,306,139.2,152.266871,23185.2,0,0,0,0,0,0,0,0,1,174.0,28.0,306.0,40,0,0,0,0,0,0,2,56,2,612,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,345,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,452173.913,11594.2029,115.0,98.14784766,186,3,3,3.0,0.0,3,3,186,186.0,0.0,186,186,0,0,0,0,64,64,5797.101449,5797.101449,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
14290,20508,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,877.706261,146.2843768,10254.0,14497.10323,20505,3,20508,10254.0,14497.10323,20505,3,0,0.0,0.0,0,0,0,0,0,0,60,0,146.2843768,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,385,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48334,2,2,70,192,35,35,35.0,0.0,96,96,96.0,0.0,5420.614888,82.75747921,16111.33333,27901.31779,48329,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,41.3787396,41.3787396,35,96,59.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,74.25,35.0,96.0,40,0,0,0,0,0,0,2,70,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30852103,6,6,210,466,40,31,35.0,4.098780306,130,47,77.66666667,40.73655197,21.9109861,0.388952416,2804736.636,6275931.088,17100000,3,30800000,6169966.8,8531071.986,17100000,3,30800000,6164261.8,8521753.296,17100000,3,0,0,0,0,120,120,0.194476208,0.194476208,31,130,54.61538462,34.52423898,1191.923077,0,0,0,0,0,0,0,0,1,59.16666667,35.0,77.66666667,120,0,0,0,0,0,0,6,210,6,466,-1,-1,5,20,15475.0,21668.5802,30797,153,15400000.0,2345740.48,17100000,13800000,BENIGN
443,4332,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,9926.131117,692.5207756,2166.0,3060.358149,4330,2,4332,2166.0,3060.358149,4330,2,0,0.0,0.0,0,0,0,0,0,0,60,0,692.5207756,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,16220,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54229,135,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,88888.88889,14814.81481,135.0,0.0,135,135,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7407.407407,7407.407407,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,62,16412,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,454,1,1,54,82,54,54,54.0,0.0,82,82,82.0,0.0,299559.4714,4405.286344,454.0,0.0,454,454,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2202.643172,2202.643172,54,82,63.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,95.0,54.0,82.0,32,0,0,0,0,0,0,1,54,1,82,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,140,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14285.71429,140.0,0.0,140,140,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7142.857143,7142.857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,133,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,90225.56391,15037.59398,133.0,0.0,133,133,133,133.0,0.0,133,133,0,0.0,0.0,0,0,0,0,0,0,40,0,15037.59398,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,229,2,2,104,178,52,52,52.0,0.0,89,89,89.0,0.0,1231441.048,17467.24891,76.33333333,90.87537253,178,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,8733.624454,8733.624454,52,89,66.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,83.5,52.0,89.0,40,0,0,0,0,0,0,2,104,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,201,2,2,66,170,33,33,33.0,0.0,85,85,85.0,0.0,1174129.353,19900.49751,67.0,74.34379598,149,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,9950.248756,9950.248756,33,85,53.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,67.25,33.0,85.0,40,0,0,0,0,0,0,2,66,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,87688,1,1,49,100,49,49,49.0,0.0,100,100,100.0,0.0,1699.206277,22.80813794,87688.0,0.0,87688,87688,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,11.40406897,11.40406897,49,100,66.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,99.0,49.0,100.0,20,0,0,0,0,0,0,1,49,1,100,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31331,2,2,64,176,32,32,32.0,0.0,88,88,88.0,0.0,7660.144904,127.6690817,10443.66667,18084.63122,31326,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,64,63.83454087,63.83454087,32,88,54.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,68.0,32.0,88.0,40,0,0,0,0,0,0,2,64,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
17775,2,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,21500000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,60,0,1500000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,64,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,94661,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1014.145213,21.12802527,94661.0,0.0,94661,94661,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.56401263,10.56401263,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,148,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13513.51351,148.0,0.0,148,148,148,148.0,0.0,148,148,0,0.0,0.0,0,0,0,0,0,0,64,0,13513.51351,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,355,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,522727.2727,22727.27273,58.66666667,99.88159657,174,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11363.63636,11363.63636,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6026507,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.991203196,0.663734399,2008835.667,3459182.589,6003133,34,6026507,3013253.5,4228328.139,6003133,23374,0,0.0,0.0,0,0,0,0,0,0,72,32,0.497800799,0.1659336,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
45286,33,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,3,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30683,1,1,55,160,55,55,55.0,0.0,160,160,160.0,0.0,7007.137503,65.18267445,30683.0,0.0,30683,30683,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.59133722,32.59133722,55,160,90.0,60.62177826,3675.0,0,0,0,0,0,0,0,0,1,135.0,55.0,160.0,32,0,0,0,0,0,0,1,55,1,160,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,244,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,606557.377,16393.44262,81.33333333,35.69780572,119,48,77,77.0,0.0,77,77,48,48.0,0.0,48,48,0,0,0,0,80,80,8196.721311,8196.721311,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,80,0,0,0,0,0,0,2,58,2,90,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
32846,10938,1,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,1645.639057,365.6975681,3646.0,5521.432513,9999,5,0,0.0,0.0,0,0,10004,5002.0,7066.825171,9999,5,0,0,0,0,32,60,91.42439203,274.2731761,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0.0,6.0,32,0,0,0,0,0,0,1,0,3,18,235,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,579088,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,20.72223911,3.453706518,579088.0,0.0,579088,579088,579088,579088.0,0.0,579088,579088,0,0.0,0.0,0,0,0,0,0,0,40,0,3.453706518,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32768,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,170,2,2,98,130,49,49,49.0,0.0,65,65,65.0,0.0,1341176.471,23529.41176,56.66666667,56.29683236,116,4,4,4.0,0.0,4,4,50,50.0,0.0,50,50,0,0,0,0,40,40,11764.70588,11764.70588,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49.0,65.0,40,0,0,0,0,0,0,2,98,2,130,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49496,103,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,116504.8544,19417.47573,103.0,0.0,103,103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9708.737864,9708.737864,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,508,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5583650,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.14913184,0.71637728,1861216.667,3179260.756,5532191,48,5583650,2791825.0,3875462.763,5532191,51459,0,0.0,0.0,0,0,0,0,0,0,72,32,0.53728296,0.17909432,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,26883,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50508,72,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,166666.6667,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13888.88889,13888.88889,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,343,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,21778377,89,89,62391,27491,5640,0,701.0224719,1339.47152,2820,0,308.8876404,572.6433016,4127.121135,8.173244498,123041.678,1136507.799,15000000,1,21800000,247481.5568,1606883.314,15000000,4,6704115,76183.125,225694.3085,1278460,1,0,0,0,0,1792,1792,4.086622249,4.086622249,0,5640,502.1340782,1043.550246,1088997.117,0,0,0,1,0,0,0,0,1,504.9550562,701.0224719,308.8876404,1792,0,0,0,0,0,0,89,62391,89,27491,8192,742,88,20,6754342.0,0.0,6754342,6754342,15000000.0,0.0,15000000,15000000,BENIGN
53,155,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,980645.1613,25806.45161,51.66666667,50.59973649,104,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,80,12903.22581,12903.22581,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,80,0,0,0,0,0,0,2,60,2,92,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60864,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,4107.518402,65.72029443,20288.0,35095.6867,60813,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,80,32.86014721,32.86014721,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,40,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,219592,7,8,961,5044,627,0,137.2857143,228.5028915,1460,0,630.5,692.0528469,27346.16926,68.3084994,15685.14286,24117.22374,53225,2,166318,27719.66667,28491.38717,56899,194,168488,24069.71429,29945.5351,57785,2,0,0,0,0,160,172,31.87729972,36.43119968,0,1460,375.3125,561.2048608,314950.8958,0,0,0,1,0,0,0,0,1,400.3333333,137.2857143,630.5,160,0,0,0,0,0,0,7,961,8,5044,29200,40,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1323232.323,20202.0202,66.0,112.5833025,196,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,10101.0101,10101.0101,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,40,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,217607,41,46,978,82260,190,0,23.85365854,48.86745388,4036,0,1788.26087,906.0662334,382515.2684,399.8033152,2530.313953,6694.315292,29044,1,217607,5440.175,9305.957923,29151,2,141405,3142.333333,8593.704485,42502,1,0,0,0,0,832,932,188.4130566,211.3902586,0,4036,945.8863636,1100.838348,1211845.067,0,0,0,1,0,0,0,0,1,956.7586207,23.85365854,1788.26087,832,0,0,0,0,0,0,41,978,46,82260,8192,64,40,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51592,35063,5,4,435,24,299,0,87.0,120.3120942,6,6,6.0,0.0,13090.72241,256.6808316,4382.875,12272.2716,34755,1,35063,8765.75,17362.38577,34809,1,234,78.0,95.59811714,185,1,1,0,0,0,160,80,142.600462,114.0803696,0,299,75.8,119.1794166,14203.73333,0,1,0,0,1,0,0,0,0,84.22222222,87.0,6.0,160,0,0,0,0,0,0,5,435,4,24,349,0,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
