 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,180,2,2,60,236,30,30,30.0,0.0,118,118,118.0,0.0,1644444.444,22222.22222,60.0,98.72689603,174,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11111.11111,11111.11111,30,118,65.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,81.5,30.0,118.0,64,0,0,0,0,0,0,2,60,2,236,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48754,2,2,70,326,35,35,35.0,0.0,163,163,163.0,0.0,8122.410469,82.04455019,16251.33333,28066.76313,48660,3,3,3.0,0.0,3,3,91,91.0,0.0,91,91,0,0,0,0,64,64,41.0222751,41.0222751,35,163,86.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,107.75,35.0,163.0,64,0,0,0,0,0,0,2,70,2,326,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,189,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,63492.06349,10582.01058,189.0,0.0,189,189,189,189.0,0.0,189,189,0,0.0,0.0,0,0,0,0,0,0,40,0,10582.01058,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60976,1,1,42,133,42,42,42.0,0.0,133,133,133.0,0.0,2869.981632,32.79979008,60976.0,0.0,60976,60976,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.39989504,16.39989504,42,133,72.33333333,52.5388745,2760.333333,0,0,0,0,0,0,0,0,1,108.5,42.0,133.0,32,0,0,0,0,0,0,1,42,1,133,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,748,2,2,500,2860,250,250,250.0,0.0,1430,1430,1430.0,0.0,4491978.61,5347.593583,249.3333333,347.8538965,651,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,2673.796791,2673.796791,250,1430,722.0,646.3126179,417720.0,0,0,0,0,0,0,0,0,1,902.5,250.0,1430.0,64,0,0,0,0,0,0,2,500,2,2860,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65906569,15,15,763,5811,442,0,50.86666667,122.6067271,1940,0,387.4,661.7955878,99.74726495,0.455189831,2272640.31,4101687.595,10100000,3,62100000,4436943.786,5181508.379,10200000,222,65700000,4695609.357,5057341.112,10200000,3,0,0,0,0,488,488,0.227594915,0.227594915,0,1940,212.0645161,491.1877398,241265.3957,0,0,0,1,0,0,0,0,1,219.1333333,50.86666667,387.4,488,0,0,0,0,0,0,15,763,15,5811,29200,237,3,32,291152.6667,301605.3768,906802,167859,10100000.0,25145.06332,10100000,10000000,BENIGN
53,29180612,2,2,107,336,62,45,53.5,12.02081528,224,112,168.0,79.19595949,15.18131285,0.137077317,9726870.667,16700000.0,29000000,30513,29200000,29200000.0,0.0,29200000,29200000,29000000,29000000.0,0.0,29000000,29000000,0,0,0,0,52,52,0.068538658,0.068538658,45,224,97.6,75.80435344,5746.3,0,0,0,0,0,0,0,0,1,122.0,53.5,168.0,52,0,0,0,0,0,0,2,107,2,336,-1,-1,1,20,144903.0,0.0,144903,144903,29000000.0,0.0,29000000,29000000,BENIGN
443,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,311,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4865427,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,37.20125695,1.233190838,973085.4,2133804.369,4789995,3,4865427,1216356.75,2382604.927,4789995,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.027659032,0.205531806,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,34,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30893,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,9193.021073,129.47917,10297.66667,17830.0197,30886,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,64.73958502,64.73958502,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31104,2,2,88,168,44,44,44.0,0.0,84,84,84.0,0.0,8230.452675,128.600823,10368.0,17953.57265,31099,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,64,64,64.30041152,64.30041152,44,84,60.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,75.0,44.0,84.0,64,0,0,0,0,0,0,2,88,2,168,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
16385,632,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,18987.34177,3164.556962,632.0,0.0,632,632,632,632.0,0.0,632,632,0,0.0,0.0,0,0,0,0,0,0,40,0,3164.556962,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,127,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
46772,16885,2,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,710.6899615,236.8966538,5628.333333,9424.293837,16510,91,16885,16885.0,0.0,16885,16885,284,284.0,0.0,284,284,0,0,0,0,64,40,118.4483269,118.4483269,0,6,2.4,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.0,0.0,6.0,64,0,0,0,0,0,0,2,0,2,12,235,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,144,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1444444.444,27777.77778,48.0,77.07788269,137,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13888.88889,13888.88889,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119929,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,32385.82828,100.0592017,10902.63636,15524.68302,39525,21,119929,19988.16667,18859.08848,45235,499,45775,11443.75,19257.10689,40086,48,0,0,0,0,152,112,58.36786766,41.69133404,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,112151,2,2,96,128,48,48,48.0,0.0,64,64,64.0,0.0,1997.307202,35.66620003,37383.66667,64545.20052,111914,48,189,189.0,0.0,189,189,48,48.0,0.0,48,48,0,0,0,0,64,64,17.83310002,17.83310002,48,64,54.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,68.0,48.0,64.0,64,0,0,0,0,0,0,2,96,2,128,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,184,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,500000.0,21739.13043,61.33333333,66.0176744,133,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10869.56522,10869.56522,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11874511,28,35,1877,54112,551,0,67.03571429,150.6426928,2920,0,1546.057143,846.1768325,4715.057319,5.305481632,191524.371,1275173.767,10000000,2,11900000,439796.7037,1923996.334,10000000,33,11900000,348556.4118,1723199.265,10000000,2,0,0,0,0,572,724,2.357991836,2.947489796,0,2920,874.828125,973.9671217,948611.9541,0,0,0,1,0,0,0,0,1,888.7142857,67.03571429,1546.057143,572,0,0,0,0,0,0,28,1877,35,54112,8192,66,27,20,1772969.0,0.0,1772969,1772969,10000000.0,0.0,10000000,10000000,BENIGN
53,23971,2,2,72,128,36,36,36.0,0.0,64,64,64.0,0.0,8343.41496,166.8682992,7990.333333,13836.19924,23967,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,83.4341496,83.4341496,36,64,47.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,59.0,36.0,64.0,64,0,0,0,0,0,0,2,72,2,128,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61556,10,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1200000.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,100000.0,100000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,64,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50996,86094943,7,6,11595,371,4344,0,1656.428571,1760.597234,353,0,61.83333333,142.6722351,138.9860959,0.150996093,7174578.583,24800000.0,85900000,15,86100000,14300000.0,35100000.0,85900000,15,85900000,17200000.0,38400000.0,85900000,1010,0,0,0,0,232,164,0.081305588,0.069690504,0,4344,854.7142857,1459.76054,2130900.835,0,0,0,0,1,0,0,0,0,920.4615385,1656.428571,61.83333333,232,0,0,0,0,0,0,7,11595,6,371,235,229,4,32,10930.0,0.0,10930,10930,85900000.0,0.0,85900000,85900000,BENIGN
53,220,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1036363.636,18181.81818,73.33333333,85.8506455,169,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9090.909091,9090.909091,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,288272,1,1,52,117,52,52,52.0,0.0,117,117,117.0,0.0,586.2518732,6.937891991,288272.0,0.0,288272,288272,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,3.468945995,3.468945995,52,117,73.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,110.5,52.0,117.0,32,0,0,0,0,0,0,1,52,1,117,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
19040,854,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,50351.28806,3512.880562,427.0,599.6265504,851,3,854,427.0,599.6265504,851,3,0,0.0,0.0,0,0,0,0,0,0,60,0,3512.880562,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,119,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51907356,2,2,99,228,55,44,49.5,7.778174593,156,72,114.0,59.39696962,6.299685154,0.077060369,17300000.0,29900000.0,51800000,30489,51900000,51900000.0,0.0,51900000,51900000,51800000,51800000.0,0.0,51800000,51800000,0,0,0,0,40,40,0.038530184,0.038530184,44,156,76.4,45.61030585,2080.3,0,0,0,0,0,0,0,0,1,95.5,49.5,114.0,40,0,0,0,0,0,0,2,99,2,228,-1,-1,1,20,60520.0,0.0,60520,60520,51800000.0,0.0,51800000,51800000,BENIGN
53,31256,2,2,84,274,42,42,42.0,0.0,137,137,137.0,0.0,11453.80087,127.9754287,10418.66667,18000.64014,31204,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,80,64,63.98771436,63.98771436,42,137,80.0,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,100.0,42.0,137.0,80,0,0,0,0,0,0,2,84,2,274,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47739,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,5907.119965,83.78893567,15913.0,27556.92835,47733,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,41.89446784,41.89446784,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,64,0,0,0,0,0,0,2,80,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1573770.492,21857.9235,61.0,100.4589468,177,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10928.96175,10928.96175,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30477,1,1,58,124,58,58,58.0,0.0,124,124,124.0,0.0,5971.716376,65.62325688,30477.0,0.0,30477,30477,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.81162844,32.81162844,58,124,80.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,120.0,58.0,124.0,20,0,0,0,0,0,0,1,58,1,124,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,159,2,2,74,106,37,37,37.0,0.0,53,53,53.0,0.0,1132075.472,25157.2327,53.0,52.11525688,107,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,12578.61635,12578.61635,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37.0,53.0,40,0,0,0,0,0,0,2,74,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,267,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56337,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,17464,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10311790,5,6,1311,3504,1293,0,262.2,576.2405748,1509,0,584.0,726.0779572,466.9412391,1.06674011,1031179.0,3148002.457,9988262,31,10300000,2575075.75,4943474.758,9988262,12773,10300000,2055930.8,4441796.375,9999780,49,0,0,0,0,112,132,0.484881868,0.581858242,0,1509,401.25,634.0504891,402020.0227,0,0,0,1,0,0,0,0,1,437.7272727,262.2,584.0,112,0,0,0,0,0,0,5,1311,6,3504,8192,57,4,20,312041.0,0.0,312041,312041,9988262.0,0.0,9988262,9988262,BENIGN
52440,4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,7750000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,59,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39583,58,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,206896.5517,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17241.37931,17241.37931,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,229,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167,2,2,80,144,40,40,40.0,0.0,72,72,72.0,0.0,1341317.365,23952.09581,55.66666667,91.22134253,161,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11976.0479,11976.0479,40,72,52.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,66.0,40.0,72.0,64,0,0,0,0,0,0,2,80,2,144,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5550552,4,2,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.161947136,1.080973568,1110110.4,1955383.925,4523626,47,5550552,1850184.0,2364993.508,4523626,31047,995942,995942.0,0.0,995942,995942,0,0,0,0,104,64,0.720649045,0.360324523,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30789,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,4092.370652,64.95826432,30789.0,0.0,30789,30789,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.47913216,32.47913216,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,20,0,0,0,0,0,0,1,55,1,71,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30969,2,2,62,196,31,31,31.0,0.0,98,98,98.0,0.0,8330.911557,129.1614195,10323.0,17834.942,30917,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,40,64.58070974,64.58070974,31,98,57.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,72.25,31.0,98.0,64,0,0,0,0,0,0,2,62,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24013,1,1,65,146,65,65,65.0,0.0,146,146,146.0,0.0,8786.907092,83.28821888,24013.0,0.0,24013,24013,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.64410944,41.64410944,65,146,92.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,138.0,65.0,146.0,32,0,0,0,0,0,0,1,65,1,146,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48286,1,1,45,99,45,45,45.0,0.0,99,99,99.0,0.0,2982.230874,41.41987326,48286.0,0.0,48286,48286,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.70993663,20.70993663,45,99,63.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1,94.5,45.0,99.0,32,0,0,0,0,0,0,1,45,1,99,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49306,1,1,51,116,51,51,51.0,0.0,116,116,116.0,0.0,3387.011723,40.56301464,49306.0,0.0,49306,49306,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.28150732,20.28150732,51,116,72.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,109.0,51.0,116.0,20,0,0,0,0,0,0,1,51,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,161,2,2,62,122,31,31,31.0,0.0,61,61,61.0,0.0,1142857.143,24844.7205,53.66666667,86.89265408,154,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12422.36025,12422.36025,31,61,43.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,53.75,31.0,61.0,64,0,0,0,0,0,0,2,62,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60487,1,1,44,76,44,44,44.0,0.0,76,76,76.0,0.0,1983.897366,33.06495611,60487.0,0.0,60487,60487,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,16.53247805,16.53247805,44,76,54.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,82.0,44.0,76.0,20,0,0,0,0,0,0,1,44,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,151547,2,2,100,442,50,50,50.0,0.0,221,221,221.0,0.0,3576.448231,26.39445189,50515.66667,87491.37113,151542,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,40,13.19722594,13.19722594,50,221,118.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,148.0,50.0,221.0,64,0,0,0,0,0,0,2,100,2,442,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2168244,20,29,2205,39082,1573,0,110.25,354.4011814,2920,0,1347.655172,669.9566231,19041.67612,22.59893259,45171.75,161497.2813,973281,4,2168191,114115.3158,246095.442,973281,192,2140444,76444.42857,230151.2824,1001338,49,0,0,0,0,412,588,9.224054119,13.37487847,0,2920,825.74,830.2176948,689261.4208,0,0,0,1,0,0,0,0,1,842.5918367,110.25,1347.655172,412,0,0,0,0,0,0,20,2205,29,39082,8192,6489,19,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,15975807,2,2,95,297,50,45,47.5,3.535533906,151,146,148.5,3.535533906,24.53710163,0.250378588,5325269.0,9046001.059,15800000,30894,15800000,15800000.0,0.0,15800000,15800000,15900000,15900000.0,0.0,15900000,15900000,0,0,0,0,40,52,0.125189294,0.125189294,45,151,87.4,55.84174066,3118.3,0,0,0,0,0,0,0,0,1,109.25,47.5,148.5,40,0,0,0,0,0,0,2,95,2,297,-1,-1,1,20,30894.0,0.0,30894,30894,15800000.0,0.0,15800000,15800000,BENIGN
80,10057549,6,6,800,1108,391,0,133.3333333,199.6012692,545,0,184.6666667,279.1226732,189.708248,1.193133635,914322.6364,1840975.34,4808287,36,5249262,1049852.4,1910863.684,4456280,112,9971824,1994364.8,2627688.071,5000442,56173,0,0,0,0,132,132,0.596566818,0.596566818,0,545,146.7692308,227.3016182,51666.02564,0,0,0,1,0,0,0,0,1,159.0,133.3333333,184.6666667,132,0,0,0,0,0,0,6,800,6,1108,8192,62,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,83944,4,2,136,310,34,34,34.0,0.0,155,155,155.0,0.0,5313.065853,71.47622224,16788.8,24313.27016,53180,3,30760,10253.33333,17753.23211,30753,3,4,4.0,0.0,4,4,0,0,0,0,80,40,47.65081483,23.82540741,34,155,68.57142857,59.04195441,3485.952381,0,0,0,0,0,0,0,0,0,80.0,34.0,155.0,80,0,0,0,0,0,0,4,136,2,310,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3268,116022996,56,28,11294,2016,404,0,201.6785714,203.5040413,72,72,72.0,0.0,114.7186373,0.723994405,1397867.422,4314591.577,16500000,3,116000000,2109509.018,5171002.929,16500000,3,116000000,4297131.148,6765870.632,16500000,3,1,0,0,0,1792,896,0.482662937,0.241331468,0,404,161.3411765,177.6586181,31562.58459,0,1,0,0,1,0,0,0,0,163.2619048,201.6785714,72.0,1792,0,0,0,0,0,0,56,11294,28,2016,503,2079,27,32,1064438.0,1563841.964,3588527,389,15400000.0,944332.4205,16500000,13400000,BENIGN
53,197,2,2,102,210,51,51,51.0,0.0,105,105,105.0,0.0,1583756.345,20304.56853,65.66666667,108.546457,191,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,10152.28426,10152.28426,51,105,72.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,90.75,51.0,105.0,40,0,0,0,0,0,0,2,102,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31012,2,2,64,250,32,32,32.0,0.0,125,125,125.0,0.0,10125.11286,128.9823294,10337.33333,17897.85834,31004,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,64.49116471,64.49116471,32,125,69.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,86.5,32.0,125.0,64,0,0,0,0,0,0,2,64,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115631230,23,18,2319,5171,970,0,100.826087,278.5234856,2370,0,287.2777778,633.2074101,64.77488824,0.35457549,2890780.75,4496902.461,10000000,2,116000000,5255965.0,4990027.902,10100000,3,111000000,6529182.059,4912232.599,10100000,345,0,0,0,0,744,584,0.198908202,0.155667288,0,2370,178.3333333,466.0798459,217230.4228,0,0,0,1,0,0,0,0,0,182.6829268,100.826087,287.2777778,744,0,0,0,0,0,0,23,2319,18,5171,29200,391,5,32,83008.0,152950.1809,544170,36682,10000000.0,17751.68067,10000000,9955993,BENIGN
443,477912,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,89.97472338,6.277306282,238956.0,337866.9338,477864,48,477912,238956.0,337866.9338,477864,48,0,0.0,0.0,0,0,0,0,0,0,60,0,6.277306282,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,247,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60560,140,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,85714.28571,14285.71429,140.0,0.0,140,140,140,140.0,0.0,140,140,0,0.0,0.0,0,0,0,0,0,0,40,0,14285.71429,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
