 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,53083742,2,2,94,260,49,45,47.0,2.828427125,133,127,130.0,4.242640687,6.668708472,0.075352638,17700000.0,30500000.0,52900000,23550,52900000,52900000.0,0.0,52900000,52900000,53100000,53100000.0,0.0,53100000,53100000,0,0,0,0,52,64,0.037676319,0.037676319,45,133,80.6,45.17521444,2040.8,0,0,0,0,0,0,0,0,1,100.75,47.0,130.0,52,0,0,0,0,0,0,2,94,2,260,-1,-1,1,20,23550.0,0.0,23550,23550,52900000.0,0.0,52900000,52900000,BENIGN
53,194,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1216494.845,20618.5567,64.66666667,70.81195756,142,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,10309.27835,10309.27835,51,67,57.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,40,0,0,0,0,0,0,2,102,2,134,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,20314825,4,4,24,31,6,6,6.0,0.0,31,0,7.75,15.5,2.707382417,0.393801079,2902117.857,4849291.79,10000000,222,20300000,6771608.333,5681256.017,10100000,211459,20300000,6754412.667,5710624.967,10100000,160351,0,0,0,0,80,116,0.196900539,0.196900539,0,31,6.777777778,9.536479667,90.94444444,0,0,0,0,1,0,0,0,1,7.625,6.0,7.75,80,0,0,0,0,0,0,4,24,4,31,252,237,3,20,51277.0,124.4507935,51365,51189,10000000.0,844.2854967,10000000,9999809,BENIGN
53,202,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2198019.802,19801.9802,67.33333333,111.428602,196,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9900.990099,9900.990099,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,495,1,1,85,167,85,85,85.0,0.0,167,167,167.0,0.0,509090.9091,4040.40404,495.0,0.0,495,495,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2020.20202,2020.20202,85,167,112.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,168.5,85.0,167.0,32,0,0,0,0,0,0,1,85,1,167,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,29318,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,8390.74971,136.4349546,9772.666667,16916.36363,29306,1,11,11.0,0.0,11,11,1,1.0,0.0,1,1,0,0,0,0,40,40,68.21747732,68.21747732,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,82839,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,3911.201246,48.28643513,27613.0,47820.19075,82831,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,24.14321757,24.14321757,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61261523,17,14,2420,5464,1038,0,142.3529412,329.8207735,1615,2,390.2857143,632.5899667,128.694156,0.50602725,2042050.767,4048347.163,10000000,51,61300000,3828845.188,4995388.043,10100000,166,61200000,4705896.923,5191898.482,10100000,222,0,0,0,0,352,284,0.277498814,0.228528435,0,1615,246.375,491.1248938,241203.6613,0,0,0,1,0,0,0,0,0,254.3225806,142.3529412,390.2857143,352,0,0,0,0,0,0,17,2420,14,5464,8192,34254,16,20,174706.6667,221276.7891,626386,84286,10000000.0,17498.52588,10000000,9966622,BENIGN
53,201,2,2,140,332,70,70,70.0,0.0,166,166,166.0,0.0,2348258.706,19900.49751,67.0,109.9863628,194,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9950.248756,9950.248756,70,166,108.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,135.5,70.0,166.0,64,0,0,0,0,0,0,2,140,2,332,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,137,2,2,92,124,46,46,46.0,0.0,62,62,62.0,0.0,1576642.336,29197.08029,45.66666667,73.90083446,131,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,14598.54015,14598.54015,46,62,52.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,65.5,46.0,62.0,40,0,0,0,0,0,0,2,92,2,124,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53884,98672616,7,7,11606,369,5792,0,1658.0,2427.871702,363,0,52.71428571,136.8414098,121.3609255,0.141883337,7590201.231,27400000.0,98700000,2,98700000,16400000.0,40300000.0,98700000,2,98700000,16400000.0,40300000.0,98700000,4,1,0,0,0,232,220,0.070941668,0.070941668,0,5792,799.0666667,1796.11539,3226030.495,0,1,0,0,1,1,0,0,1,856.1428571,1658.0,52.71428571,232,0,0,0,0,0,0,7,11606,7,369,235,229,3,32,11917.0,0.0,11917,11917,98700000.0,0.0,98700000,98700000,BENIGN
53,31391,2,2,82,248,41,41,41.0,0.0,124,124,124.0,0.0,10512.5673,127.4250581,10463.66667,18118.40615,31385,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,63.71252907,63.71252907,41,124,74.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,92.75,41.0,124.0,64,0,0,0,0,0,0,2,82,2,248,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32024,2,2,76,170,38,38,38.0,0.0,85,85,85.0,0.0,7681.738696,124.9063203,10674.66667,18485.60095,32020,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,62.45316013,62.45316013,38,85,56.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,71.0,38.0,85.0,40,0,0,0,0,0,0,2,76,2,170,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,113704,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,2005.206501,35.17906142,37901.33333,65602.87124,113653,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,64,64,17.58953071,17.58953071,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,155,2,2,104,178,52,52,52.0,0.0,89,89,89.0,0.0,1819354.839,25806.45161,51.66666667,84.2931393,149,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12903.22581,12903.22581,52,89,66.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,83.5,52.0,89.0,40,0,0,0,0,0,0,2,104,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46785,2,2,68,224,34,34,34.0,0.0,112,112,112.0,0.0,6241.316661,85.49748851,15595.0,27006.13619,46779,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,42.74874426,42.74874426,34,112,65.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,81.5,34.0,112.0,64,0,0,0,0,0,0,2,68,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5576179,6,4,321,157,227,0,53.5,87.16593371,145,0,39.25,70.55671478,85.72178189,1.793342717,619575.4444,1787461.971,5385359,1,5576179,1115235.8,2436098.935,5472819,1,138449,46149.66667,44055.28043,87763,3,0,0,0,0,132,92,1.07600563,0.717337087,0,227,43.45454545,74.49075599,5548.872727,0,0,0,1,0,0,0,0,0,47.8,53.5,39.25,132,0,0,0,0,0,0,6,321,4,157,8192,110,5,20,190819.0,0.0,190819,190819,5385359.0,0.0,5385359,5385359,BENIGN
58682,3,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,93300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,67039766,12,12,1742,3991,850,0,145.1666667,327.8363875,1330,0,332.5833333,599.2641637,85.51640828,0.357996476,2914772.435,4460671.318,10000000,47,66600000,6057286.273,4842550.075,10100000,224,67000000,6089922.636,4854942.896,10100000,1676,0,0,0,0,264,324,0.178998238,0.178998238,0,1330,229.32,474.2566745,224919.3933,0,0,0,1,0,0,0,0,1,238.875,145.1666667,332.5833333,264,0,0,0,0,0,0,12,1742,12,3991,8192,71,10,20,108090.4286,98516.73385,257190,50339,9410502.286,1473993.623,10000000,6072058,BENIGN
42112,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,22,304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,269008,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7.434723131,269008.0,0.0,269008,269008,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,3.717361565,3.717361565,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4101316,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,41.20628598,1.462945064,820263.2,1789653.579,4021449,4,4101316,1025329.0,1997532.315,4021449,4,0,0.0,0.0,0,0,1,0,0,0,160,32,1.219120887,0.243824177,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,332,349,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52338,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,83158,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,2020.250607,48.10120494,27719.33333,48005.23151,83151,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,64,24.05060247,24.05060247,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,80,0,0,0,0,0,0,2,68,2,100,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,32310,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,371.4020427,61.90034045,32310.0,0.0,32310,32310,32310,32310.0,0.0,32310,32310,0,0.0,0.0,0,0,0,0,0,0,40,0,61.90034045,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5468751,8,6,451,5102,202,0,56.375,87.92844087,1902,0,850.3333333,850.5898346,1015.405529,2.559999532,420673.1538,1219969.761,4462982,49,5468751,781250.1429,1632632.36,4462982,49,551571,110314.2,148386.6985,284594,50,0,0,0,0,172,132,1.462856875,1.097142657,0,1902,370.2,653.5474843,427124.3143,0,0,0,1,0,0,0,0,0,396.6428571,56.375,850.3333333,172,0,0,0,0,0,0,8,451,6,5102,8192,62,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,193,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1678756.477,20725.3886,64.33333333,105.3676105,186,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,10362.6943,10362.6943,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,207190,1,1,46,135,46,46,46.0,0.0,135,135,135.0,0.0,873.5942854,9.65297553,207190.0,0.0,207190,207190,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.826487765,4.826487765,46,135,75.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,0,1,113.5,46.0,135.0,32,0,0,0,0,0,0,1,46,1,135,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48748,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2356288,11,10,1114,5974,390,0,101.2727273,156.2869738,2305,0,597.4,824.7705674,3008.121248,8.912323112,117814.4,434639.3655,1961704,3,394581,39458.1,35358.14749,90389,225,2305871,256207.8889,655545.4676,1999975,3,0,0,0,0,360,328,4.668359725,4.243963386,0,2305,322.1818182,608.0623117,369739.7749,0,0,0,1,0,0,0,0,0,337.5238095,101.2727273,597.4,360,0,0,0,0,0,0,11,1114,10,5974,29200,122,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30617,1,1,41,101,41,41,41.0,0.0,101,101,101.0,0.0,4637.946239,65.32318647,30617.0,0.0,30617,30617,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.66159323,32.66159323,41,101,61.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,91.5,41.0,101.0,32,0,0,0,0,0,0,1,41,1,101,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115495634,38,54,778,66455,284,0,20.47368421,62.95504052,4380,0,1230.648148,906.5507751,582.125901,0.796566907,1269182.791,3298687.772,10000000,17,115000000,3121503.622,4625753.173,10000000,140,110000000,2082758.094,4102730.082,10000000,88,0,0,0,0,772,1224,0.329016766,0.467550141,0,4380,722.9354839,914.2435196,835841.2132,0,0,0,1,0,0,0,0,1,730.7934783,20.47368421,1230.648148,772,0,0,0,0,0,0,38,778,54,66455,8192,62,37,20,34962.27273,38294.34216,150424,23384,10000000.0,533.0841994,10000000,9999452,BENIGN
53,53930,1,1,69,166,69,69,69.0,0.0,166,166,166.0,0.0,4357.500464,37.08511033,53930.0,0.0,53930,53930,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18.54255516,18.54255516,69,166,101.3333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,152.0,69.0,166.0,32,0,0,0,0,0,0,1,69,1,166,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,580575,9,5,540,2937,187,0,60.0,76.84237112,1460,0,587.4,796.5806927,5988.890324,24.11402489,44659.61538,96671.85649,261843,4,580575,72571.875,117766.8321,263353,48,264066,66016.5,130576.5739,261877,4,0,0,0,0,204,112,15.50187314,8.612151746,0,1460,231.8,502.6377849,252644.7429,0,0,0,1,0,0,0,0,0,248.3571429,60.0,587.4,204,0,0,0,0,0,0,9,540,5,2937,8192,31,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5886773,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.038468275,0.679489425,1962257.667,3368199.865,5851468,258,5886773,2943386.5,4112648.298,5851468,35305,0,0.0,0.0,0,0,0,0,0,0,80,28,0.509617069,0.169872356,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,80,0,0,0,0,0,0,3,12,1,0,29200,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115740654,21,18,867,5579,416,0,41.28571429,98.45767764,2014,0,309.9444444,632.7542476,55.69348174,0.336960253,3045806.684,4575037.842,10000000,3,116000000,5787032.7,4938651.632,10000000,3,110000000,6496256.588,4932247.104,10000000,50,0,0,0,0,432,504,0.181440136,0.155520117,0,2014,161.15,445.1016911,198115.5154,0,0,0,1,0,0,0,0,0,165.2820513,41.28571429,309.9444444,432,0,0,0,0,0,0,21,867,18,5579,8192,123,20,20,42464.33333,44476.57681,183696,29414,9602589.917,1363048.499,10000000,5274578,BENIGN
443,31320356,35,41,868,51317,389,0,24.8,80.21177851,1418,0,1251.634146,437.6254538,1666.168801,2.426536914,417604.7467,3588689.8,31100000,0,31300000,921186.9412,5329310.612,31100000,0,201822,5045.55,13811.20673,65925,1,0,0,0,0,1132,1320,1.117484105,1.309052809,0,1418,677.7272727,695.510351,483734.6483,0,0,0,1,0,0,0,0,1,686.6447368,24.8,1251.634146,1132,0,0,0,0,0,0,35,868,41,51317,65535,349,6,32,238233.0,0.0,238233,238233,31100000.0,0.0,31100000,31100000,BENIGN
53,14262069,2,2,153,284,89,64,76.5,17.67766953,167,117,142.0,35.35533906,30.64071559,0.280464216,4754023.0,8193706.235,14200000,23265,14200000,14200000.0,0.0,14200000,14200000,14200000,14200000.0,0.0,14200000,14200000,0,0,0,0,52,40,0.140232108,0.140232108,64,167,105.2,39.30903204,1545.2,0,0,0,0,0,0,0,0,1,131.5,76.5,142.0,52,0,0,0,0,0,0,2,153,2,284,-1,-1,1,20,23265.0,0.0,23265,23265,14200000.0,0.0,14200000,14200000,BENIGN
443,5309440,8,4,374,3875,181,0,46.75,77.90241148,3578,0,968.75,1745.125282,800.2727218,2.260125362,482676.3636,1548285.698,5150621,39,5309440,758491.4286,1936948.45,5150621,49,83162,27720.66667,22822.84216,44555,1744,0,0,0,0,264,136,1.506750241,0.753375121,0,3578,326.8461538,981.5586963,963457.4744,0,0,0,1,0,0,0,0,0,354.0833333,46.75,968.75,264,0,0,0,0,0,0,8,374,4,3875,29200,349,3,32,158770.0,0.0,158770,158770,5150621.0,0.0,5150621,5150621,BENIGN
50224,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,204,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,1205882.353,19607.84314,68.0,76.97402159,153,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9803.921569,9803.921569,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,64,0,0,0,0,0,0,2,84,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,493730,2,2,66,310,33,33,33.0,0.0,155,155,155.0,0.0,761.5498349,8.101593989,164576.6667,285049.0862,493723,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,4.050796994,4.050796994,33,155,81.8,66.82215202,4465.2,0,0,0,0,0,0,0,0,1,102.25,33.0,155.0,64,0,0,0,0,0,0,2,66,2,310,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115383063,20,17,814,4793,373,0,40.7,92.05610417,1460,0,281.9411765,519.4418243,48.59465379,0.320670981,3205085.083,4649888.605,10000000,3,115000000,6072792.789,4882224.655,10000000,3,110000000,6890146.625,4789182.831,10000000,47,0,0,0,0,412,484,0.173335665,0.147335316,0,1460,147.5526316,368.9017812,136088.5242,0,0,0,1,0,0,0,0,0,151.5405405,40.7,281.9411765,412,0,0,0,0,0,0,20,814,17,4793,8192,62,19,20,20253.66667,17615.93205,76187,14975,9595001.333,1407498.647,10000000,5125605,BENIGN
53,60891,1,1,41,92,41,41,41.0,0.0,92,92,92.0,0.0,2184.230839,32.84557652,60891.0,0.0,60891,60891,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.42278826,16.42278826,41,92,58.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,87.0,41.0,92.0,32,0,0,0,0,0,0,1,41,1,92,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35158,11,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,90909.09091,90909.09091,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,302,341,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,487,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,24640.65708,4106.776181,487.0,0.0,487,487,487,487.0,0.0,487,487,0,0.0,0.0,0,0,0,0,0,0,40,0,4106.776181,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,103137904,60,62,17858,45757,1007,6,297.6333333,381.7266733,2788,6,738.016129,738.2426739,616.7955478,1.182882289,852379.3719,3237310.482,25400000,1,103000000,1748100.068,4482301.479,25400000,3,103000000,1689697.311,4446485.957,25500000,1,1,0,0,0,1200,1240,0.581745388,0.601136901,6,2788,525.3414634,627.1513247,393318.7841,0,1,0,0,1,0,0,0,1,529.647541,297.6333333,738.016129,1200,0,0,0,0,0,0,60,17858,62,45757,252,348,59,20,663101.1,1604409.2,5224025,100256,9638665.4,6598868.16,25400000,5070309,BENIGN
38713,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,126,351,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47111,2,2,74,204,37,37,37.0,0.0,102,102,102.0,0.0,5900.957314,84.90586063,15703.66667,27193.48636,47104,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,64,42.45293031,42.45293031,37,102,63.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,78.75,37.0,102.0,80,0,0,0,0,0,0,2,74,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,479,2,2,356,358,178,178,178.0,0.0,179,179,179.0,0.0,1490605.428,8350.730689,159.6666667,269.6225757,471,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,4175.365344,4175.365344,178,179,178.4,0.547722558,0.3,0,0,0,0,0,0,0,0,1,223.0,178.0,179.0,64,0,0,0,0,0,0,2,356,2,358,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,191,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,277486.911,10471.20419,191.0,0.0,191,191,191,191.0,0.0,191,191,0,0.0,0.0,0,0,1,0,0,0,64,0,10471.20419,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,43440,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,72692,4,4,176,400,44,44,44.0,0.0,100,100,100.0,0.0,7923.843064,110.0533759,10384.57143,17860.17741,41153,4,72481,24160.33333,41763.78642,72385,48,41416,13805.33333,23866.51557,41364,4,0,0,0,0,80,80,55.02668794,55.02668794,44,100,68.88888889,29.51459149,871.1111111,0,0,0,0,0,0,0,0,1,77.5,44.0,100.0,80,0,0,0,0,0,0,4,176,4,400,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1746976,14,9,1157,5629,523,0,82.64285714,142.161667,1460,0,625.4444444,663.5636953,3884.426575,13.16560731,79408.0,127884.4291,421791,4,1746976,134382.7692,147837.8825,421791,4,1611768,201471.0,223762.2485,564018,44,0,0,0,0,292,192,8.013847929,5.151759383,0,1460,282.75,488.2429233,238381.1522,0,0,0,1,0,0,0,0,0,295.0434783,82.64285714,625.4444444,292,0,0,0,0,0,0,14,1157,9,5629,8192,64,13,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5058101,9,6,710,3781,517,0,78.88888889,172.6567726,1448,0,630.1666667,675.6864411,887.8826263,2.965539834,361292.9286,1317665.409,4939167,1,5058101,632262.625,1740385.707,4939167,4,56132,11226.4,13440.13811,27651,191,0,0,0,0,296,200,1.7793239,1.186215934,0,1448,280.6875,496.6116818,246623.1625,0,0,0,1,0,0,0,0,0,299.4,78.88888889,630.1666667,296,0,0,0,0,0,0,9,710,6,3781,29200,287,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
